Ville;Latitude;Longitude;Date;Heure;temperature_2m;weathercode;Temps_Label;windspeed_10m;wind_gusts_10m;precipitation
Orléans;47.9;1.9;26/09/2026;00:00;16.1;0;SOLEIL;8.3;18.0;0
Orléans;47.9;1.9;26/09/2026;01:00;16;0;SOLEIL;8.6;16.6;0
Orléans;47.9;1.9;26/09/2026;02:00;14.9;0;SOLEIL;8.7;17.3;0
Orléans;47.9;1.9;26/09/2026;03:00;13.9;0;SOLEIL;7.6;16.2;0
Orléans;47.9;1.9;26/09/2026;04:00;13.4;2;NUAGEUX;6.5;14.0;0
Orléans;47.9;1.9;26/09/2026;05:00;14;2;NUAGEUX;5.4;11.9;0
Orléans;47.9;1.9;26/09/2026;06:00;14.4;2;NUAGEUX;5.4;10.1;0
Orléans;47.9;1.9;26/09/2026;07:00;15;2;NUAGEUX;5.1;10.1;0
Orléans;47.9;1.9;26/09/2026;08:00;16.1;2;NUAGEUX;5.4;10.4;0
Orléans;47.9;1.9;26/09/2026;09:00;17.7;2;NUAGEUX;5.8;11.5;0
Orléans;47.9;1.9;26/09/2026;10:00;19.2;2;NUAGEUX;4.9;11.9;0
Orléans;47.9;1.9;26/09/2026;11:00;20.4;2;NUAGEUX;4.1;10.4;0
Orléans;47.9;1.9;26/09/2026;12:00;22.4;2;NUAGEUX;3.2;9.7;0
Orléans;47.9;1.9;26/09/2026;13:00;23.4;2;NUAGEUX;2.1;9.0;0
Orléans;47.9;1.9;26/09/2026;14:00;24;5;SOLEIL VOILÉ;1.0;6.8;0
Orléans;47.9;1.9;26/09/2026;15:00;25.3;0;SOLEIL;1.3;5.8;0
Orléans;47.9;1.9;26/09/2026;16:00;25.7;0;SOLEIL;3.6;10.1;0
Orléans;47.9;1.9;26/09/2026;17:00;24.9;0;SOLEIL;4.3;12.2;0
Orléans;47.9;1.9;26/09/2026;18:00;22;2;NUAGEUX;6.3;15.1;0
Orléans;47.9;1.9;26/09/2026;19:00;19.9;0;SOLEIL;7.2;16.2;0
Orléans;47.9;1.9;26/09/2026;20:00;18.9;0;SOLEIL;6.5;13.3;0
Orléans;47.9;1.9;26/09/2026;21:00;17.7;0;SOLEIL;8.4;15.5;0
Orléans;47.9;1.9;26/09/2026;22:00;17.1;0;SOLEIL;6.0;15.5;0
Orléans;47.9;1.9;26/09/2026;23:00;16.2;5;SOLEIL VOILÉ;4.7;11.5;0
Orléans;47.9;1.9;27/09/2026;00:00;15.1;0;SOLEIL;6.2;11.2;0
Orléans;47.9;1.9;27/09/2026;01:00;15.1;0;SOLEIL;8.4;15.5;0
Orléans;47.9;1.9;27/09/2026;02:00;12.4;0;SOLEIL;8.6;17.3;0
Orléans;47.9;1.9;27/09/2026;03:00;12.4;0;SOLEIL;7.7;15.8;0
Orléans;47.9;1.9;27/09/2026;04:00;12.4;0;SOLEIL;6.8;14.8;0
Orléans;47.9;1.9;27/09/2026;05:00;11.1;5;SOLEIL VOILÉ;9.7;18.7;0
Orléans;47.9;1.9;27/09/2026;06:00;11.1;5;SOLEIL VOILÉ;10.7;21.2;0
Orléans;47.9;1.9;27/09/2026;07:00;11.1;5;SOLEIL VOILÉ;9.7;20.5;0
Orléans;47.9;1.9;27/09/2026;08:00;20;0;SOLEIL;6.6;18.0;0
Orléans;47.9;1.9;27/09/2026;09:00;20;0;SOLEIL;7.5;15.1;0
Orléans;47.9;1.9;27/09/2026;10:00;20;0;SOLEIL;8.4;17.6;0
Orléans;47.9;1.9;27/09/2026;11:00;25.7;5;SOLEIL VOILÉ;10.4;21.6;0
Orléans;47.9;1.9;27/09/2026;12:00;25.7;5;SOLEIL VOILÉ;3.9;19.4;0
Orléans;47.9;1.9;27/09/2026;13:00;25.7;5;SOLEIL VOILÉ;8.1;16.6;0
Orléans;47.9;1.9;27/09/2026;14:00;29.6;5;SOLEIL VOILÉ;9.7;16.2;0
Orléans;47.9;1.9;27/09/2026;15:00;29.6;5;SOLEIL VOILÉ;7.9;14.0;0
Orléans;47.9;1.9;27/09/2026;16:00;29.6;5;SOLEIL VOILÉ;8.6;13.3;0
Orléans;47.9;1.9;27/09/2026;17:00;25.6;5;SOLEIL VOILÉ;5.6;16.9;0
Orléans;47.9;1.9;27/09/2026;18:00;25.6;5;SOLEIL VOILÉ;9.3;14.8;0
Orléans;47.9;1.9;27/09/2026;19:00;25.6;5;SOLEIL VOILÉ;7.9;15.1;0
Orléans;47.9;1.9;27/09/2026;20:00;21;5;SOLEIL VOILÉ;4.3;13.7;0
Orléans;47.9;1.9;27/09/2026;21:00;21;5;SOLEIL VOILÉ;8.8;14.0;0
Orléans;47.9;1.9;27/09/2026;22:00;21;5;SOLEIL VOILÉ;12.4;24.1;0
Orléans;47.9;1.9;27/09/2026;23:00;18.2;5;SOLEIL VOILÉ;8.6;23.8;0
Orléans;47.9;1.9;28/09/2026;00:00;18.2;5;SOLEIL VOILÉ;6.6;16.6;0
Orléans;47.9;1.9;28/09/2026;01:00;18.2;5;SOLEIL VOILÉ;7.0;13.3;0
Orléans;47.9;1.9;28/09/2026;02:00;15.5;2;NUAGEUX;6.6;13.7;0
Orléans;47.9;1.9;28/09/2026;03:00;15.5;2;NUAGEUX;6.5;13.0;0
Orléans;47.9;1.9;28/09/2026;04:00;15.5;2;NUAGEUX;6.1;13.0;0
Orléans;47.9;1.9;28/09/2026;05:00;15.9;2;NUAGEUX;6.1;11.9;0
Orléans;47.9;1.9;28/09/2026;06:00;15.9;2;NUAGEUX;5.4;11.9;0
Orléans;47.9;1.9;28/09/2026;07:00;15.9;2;NUAGEUX;5.2;10.4;0
Orléans;47.9;1.9;28/09/2026;08:00;21.4;2;NUAGEUX;4.9;10.8;0
Orléans;47.9;1.9;28/09/2026;09:00;21.4;2;NUAGEUX;4.3;9.3;0
Orléans;47.9;1.9;28/09/2026;10:00;21.4;2;NUAGEUX;4.4;11.0;0
Orléans;47.9;1.9;28/09/2026;11:00;25;5;SOLEIL VOILÉ;4.7;11.8;0
Orléans;47.9;1.9;28/09/2026;12:00;25;5;SOLEIL VOILÉ;7.3;17.3;0
Orléans;47.9;1.9;28/09/2026;13:00;25;5;SOLEIL VOILÉ;8.7;20.5;0
Orléans;47.9;1.9;28/09/2026;14:00;27.1;5;SOLEIL VOILÉ;12.5;27.7;0
Orléans;47.9;1.9;28/09/2026;15:00;27.1;5;SOLEIL VOILÉ;13.9;42.5;0
Orléans;47.9;1.9;28/09/2026;16:00;27.1;5;SOLEIL VOILÉ;11.2;41.8;0
Orléans;47.9;1.9;28/09/2026;17:00;22.4;5;SOLEIL VOILÉ;7.9;37.8;0
Orléans;47.9;1.9;28/09/2026;18:00;22.4;5;SOLEIL VOILÉ;7.5;18.4;0
Orléans;47.9;1.9;28/09/2026;19:00;22.4;5;SOLEIL VOILÉ;3.9;15.8;0
Orléans;47.9;1.9;28/09/2026;20:00;20.3;2;NUAGEUX;1.8;7.6;0
Orléans;47.9;1.9;28/09/2026;21:00;18.8;2;NUAGEUX;0.7;2.2;0
Orléans;47.9;1.9;28/09/2026;22:00;17.4;2;NUAGEUX;3.2;5.0;0
Orléans;47.9;1.9;28/09/2026;23:00;17.5;2;NUAGEUX;2.6;4.7;0
Orléans;47.9;1.9;29/09/2026;00:00;17.5;2;NUAGEUX;2.5;5.0;0
Orléans;47.9;1.9;29/09/2026;01:00;17.5;2;NUAGEUX;2.9;6.1;0
Orléans;47.9;1.9;29/09/2026;02:00;14.4;2;NUAGEUX;2.4;5.0;0
Orléans;47.9;1.9;29/09/2026;03:00;14.4;2;NUAGEUX;1.1;3.2;0
Orléans;47.9;1.9;29/09/2026;04:00;14.4;2;NUAGEUX;0.8;1.4;0
Orléans;47.9;1.9;29/09/2026;05:00;15.7;2;NUAGEUX;4.7;10.4;0
Orléans;47.9;1.9;29/09/2026;06:00;15.7;2;NUAGEUX;1.1;10.1;0
Orléans;47.9;1.9;29/09/2026;07:00;15.7;2;NUAGEUX;2.9;4.7;0
Orléans;47.9;1.9;29/09/2026;08:00;17.9;2;NUAGEUX;3.0;5.0;0
Orléans;47.9;1.9;29/09/2026;09:00;19.6;2;NUAGEUX;3.1;7.2;0
Orléans;47.9;1.9;29/09/2026;10:00;21.4;2;NUAGEUX;1.8;5.8;0
Orléans;47.9;1.9;29/09/2026;11:00;28;2;NUAGEUX;3.8;9.4;0
Orléans;47.9;1.9;29/09/2026;12:00;28;2;NUAGEUX;5.4;14.8;0
Orléans;47.9;1.9;29/09/2026;13:00;28;2;NUAGEUX;6.2;14.8;0
Orléans;47.9;1.9;29/09/2026;14:00;28.4;2;NUAGEUX;6.6;20.2;0
Orléans;47.9;1.9;29/09/2026;15:00;30.1;2;NUAGEUX;5.5;17.6;0
Orléans;47.9;1.9;29/09/2026;16:00;28.4;2;NUAGEUX;3.3;12.2;0
Orléans;47.9;1.9;29/09/2026;17:00;24.5;2;NUAGEUX;2.1;9.0;0
Orléans;47.9;1.9;29/09/2026;18:00;24.5;2;NUAGEUX;2.5;9.4;0
Orléans;47.9;1.9;29/09/2026;19:00;24.5;2;NUAGEUX;4.5;11.2;0
Orléans;47.9;1.9;29/09/2026;20:00;21.4;2;NUAGEUX;6.6;13.3;0
Orléans;47.9;1.9;29/09/2026;21:00;19.6;2;NUAGEUX;8.2;15.8;0
Orléans;47.9;1.9;29/09/2026;22:00;17.9;2;NUAGEUX;9.6;18.7;0
Orléans;47.9;1.9;29/09/2026;23:00;19.7;2;NUAGEUX;10.3;20.5;0
Orléans;47.9;1.9;30/09/2026;00:00;19.7;2;NUAGEUX;9.5;20.5;0
Orléans;47.9;1.9;30/09/2026;01:00;19.7;2;NUAGEUX;8.0;19.4;0
Orléans;47.9;1.9;30/09/2026;02:00;17.1;7;PLUIE FAIBLE;6.6;17.6;0
Orléans;47.9;1.9;30/09/2026;03:00;17.1;7;PLUIE FAIBLE;5.1;14.0;0
Orléans;47.9;1.9;30/09/2026;04:00;17.1;7;PLUIE FAIBLE;3.9;9.7;0
Orléans;47.9;1.9;30/09/2026;05:00;18.5;2;NUAGEUX;3.9;6.8;0
Orléans;47.9;1.9;30/09/2026;06:00;18.5;2;NUAGEUX;4.3;6.1;0
Orléans;47.9;1.9;30/09/2026;07:00;18.5;2;NUAGEUX;4.3;7.2;0
Orléans;47.9;1.9;30/09/2026;08:00;19.2;7;PLUIE FAIBLE;5.0;9.0;0
Orléans;47.9;1.9;30/09/2026;09:00;20.2;7;PLUIE FAIBLE;5.9;11.9;0
Orléans;47.9;1.9;30/09/2026;10:00;21.3;7;PLUIE FAIBLE;7.3;16.2;0
Orléans;47.9;1.9;30/09/2026;11:00;25.2;2;NUAGEUX;8.7;19.4;0
Orléans;47.9;1.9;30/09/2026;12:00;25.2;2;NUAGEUX;9.7;21.6;0
Orléans;47.9;1.9;30/09/2026;13:00;25.2;2;NUAGEUX;10.4;23.4;0
Orléans;47.9;1.9;30/09/2026;14:00;25.5;7;PLUIE FAIBLE;10.8;24.8;0
Orléans;47.9;1.9;30/09/2026;15:00;26.5;7;PLUIE FAIBLE;11.2;26.6;0
Orléans;47.9;1.9;30/09/2026;16:00;25.5;7;PLUIE FAIBLE;11.6;28.4;0
Orléans;47.9;1.9;30/09/2026;17:00;21.7;7;PLUIE FAIBLE;10.9;28.1;0
Orléans;47.9;1.9;30/09/2026;18:00;21.7;7;PLUIE FAIBLE;8.3;23.8;0
Orléans;47.9;1.9;30/09/2026;19:00;21.7;7;PLUIE FAIBLE;5.2;16.9;0
Orléans;47.9;1.9;30/09/2026;20:00;21.3;7;PLUIE FAIBLE;2.9;11.9;0
Orléans;47.9;1.9;30/09/2026;21:00;20.2;7;PLUIE FAIBLE;1.5;9.7;0
Orléans;47.9;1.9;30/09/2026;22:00;19.2;7;PLUIE FAIBLE;3.5;9.4;0
Orléans;47.9;1.9;30/09/2026;23:00;17.6;7;PLUIE FAIBLE;5.4;10.1;0
Orléans;47.9;1.9;01/10/2026;00:00;17.6;7;PLUIE FAIBLE;6.2;12.2;0
Orléans;47.9;1.9;01/10/2026;01:00;17.6;7;PLUIE FAIBLE;6.8;15.5;0
Orléans;47.9;1.9;01/10/2026;02:00;14.6;7;PLUIE FAIBLE;8.1;17.6;0
Orléans;47.9;1.9;01/10/2026;03:00;14.6;7;PLUIE FAIBLE;8.1;17.3;0
Orléans;47.9;1.9;01/10/2026;04:00;14.6;7;PLUIE FAIBLE;7.4;15.5;0
Orléans;47.9;1.9;01/10/2026;05:00;16.1;7;PLUIE FAIBLE;6.9;14.4;0
Orléans;47.9;1.9;01/10/2026;06:00;16.1;7;PLUIE FAIBLE;7.3;15.2;0
Orléans;47.9;1.9;01/10/2026;07:00;16.1;7;PLUIE FAIBLE;7.8;16.2;0
Orléans;47.9;1.9;01/10/2026;08:00;16.0;7;PLUIE FAIBLE;8.6;17.2;0
Orléans;47.9;1.9;01/10/2026;09:00;16.7;7;PLUIE FAIBLE;9.5;19.8;0
Orléans;47.9;1.9;01/10/2026;10:00;17.4;7;PLUIE FAIBLE;12.0;25.6;0
Orléans;47.9;1.9;01/10/2026;11:00;20.2;6;AVERSES;13.8;29.9;0
Orléans;47.9;1.9;01/10/2026;12:00;20.2;6;AVERSES;14.1;31.3;0
Orléans;47.9;1.9;01/10/2026;13:00;20.2;6;AVERSES;13.7;31.3;0
Orléans;47.9;1.9;01/10/2026;14:00;20.2;7;PLUIE FAIBLE;13.4;31.0;0
Orléans;47.9;1.9;01/10/2026;15:00;20.9;7;PLUIE FAIBLE;13.4;30.6;0
Orléans;47.9;1.9;01/10/2026;16:00;20.2;7;PLUIE FAIBLE;13.5;29.9;0
Orléans;47.9;1.9;01/10/2026;17:00;17.7;7;PLUIE FAIBLE;12.8;28.1;0
Orléans;47.9;1.9;01/10/2026;18:00;17.7;7;PLUIE FAIBLE;9.8;23.8;0
Orléans;47.9;1.9;01/10/2026;19:00;17.7;7;PLUIE FAIBLE;5.8;18.7;0
Orléans;47.9;1.9;01/10/2026;20:00;17.4;7;PLUIE FAIBLE;3.5;14.4;0
Orléans;47.9;1.9;01/10/2026;21:00;16.7;7;PLUIE FAIBLE;3.8;12.2;0
Orléans;47.9;1.9;01/10/2026;22:00;16.0;7;PLUIE FAIBLE;5.1;11.2;0
Orléans;47.9;1.9;01/10/2026;23:00;12.7;0;SOLEIL;6.0;11.5;0
Orléans;47.9;1.9;02/10/2026;00:00;12.7;0;SOLEIL;6.6;13.3;0
Orléans;47.9;1.9;02/10/2026;01:00;12.7;0;SOLEIL;7.3;16.2;0
Orléans;47.9;1.9;02/10/2026;02:00;10;0;SOLEIL;8.3;18.7;0
Orléans;47.9;1.9;02/10/2026;03:00;10;0;SOLEIL;9.1;19.8;0
Orléans;47.9;1.9;02/10/2026;04:00;10;0;SOLEIL;10.0;20.5;0
Orléans;47.9;1.9;02/10/2026;05:00;11.4;0;SOLEIL;10.1;20.5;0
Orléans;47.9;1.9;02/10/2026;06:00;11.4;0;SOLEIL;9.1;19.4;0
Orléans;47.9;1.9;02/10/2026;07:00;11.4;0;SOLEIL;7.8;17.3;0
Orléans;47.9;1.9;02/10/2026;08:00;12.6;0;SOLEIL;6.4;16.6;0
Orléans;47.9;1.9;02/10/2026;09:00;13.8;0;SOLEIL;6.5;17.6;0
Orléans;47.9;1.9;02/10/2026;10:00;15.1;0;SOLEIL;8.7;19.8;0
Orléans;47.9;1.9;02/10/2026;11:00;20.6;0;SOLEIL;10.7;22.0;0
Orléans;47.9;1.9;02/10/2026;12:00;20.6;0;SOLEIL;11.9;24.5;0
Orléans;47.9;1.9;02/10/2026;13:00;20.6;0;SOLEIL;12.6;27.0;0
Orléans;47.9;1.9;02/10/2026;14:00;20.2;0;SOLEIL;13.3;28.8;0
Orléans;47.9;1.9;02/10/2026;15:00;21.5;0;SOLEIL;13.6;29.9;0
Orléans;47.9;1.9;02/10/2026;16:00;20.2;0;SOLEIL;13.2;30.2;0
Orléans;47.9;1.9;02/10/2026;17:00;17.1;0;SOLEIL;12.6;30.2;0
Orléans;47.9;1.9;02/10/2026;18:00;17.1;0;SOLEIL;11.1;29.2;0
Orléans;47.9;1.9;02/10/2026;19:00;17.1;0;SOLEIL;9.9;27.4;0
Orléans;47.9;1.9;02/10/2026;20:00;15.1;0;SOLEIL;9.5;26.3;0
Orléans;47.9;1.9;02/10/2026;21:00;13.8;0;SOLEIL;10.2;27.0;0
Orléans;47.9;1.9;02/10/2026;22:00;12.6;0;SOLEIL;12.5;28.4;0
Orléans;47.9;1.9;02/10/2026;23:00;11.7;0;SOLEIL;14.4;29.9;0
Orléans;47.9;1.9;03/10/2026;00:00;11.7;0;SOLEIL;14.1;31.3;0
Orléans;47.9;1.9;03/10/2026;01:00;11.7;0;SOLEIL;14.1;32.8;0
Orléans;47.9;1.9;03/10/2026;02:00;8.6;0;SOLEIL;15.4;33.5;0
Orléans;47.9;1.9;03/10/2026;03:00;8.6;0;SOLEIL;15.9;32.8;0
Orléans;47.9;1.9;03/10/2026;04:00;8.6;0;SOLEIL;15.1;31.0;0
Orléans;47.9;1.9;03/10/2026;05:00;10.5;0;SOLEIL;14.3;29.5;0
Orléans;47.9;1.9;03/10/2026;06:00;10.5;0;SOLEIL;13.4;28.8;0
Orléans;47.9;1.9;03/10/2026;07:00;10.5;0;SOLEIL;12.3;28.1;0
Orléans;47.9;1.9;03/10/2026;08:00;11.8;0;SOLEIL;11.7;28.1;0
Orléans;47.9;1.9;03/10/2026;09:00;13.4;0;SOLEIL;12.5;28.8;0
Orléans;47.9;1.9;03/10/2026;10:00;15.0;0;SOLEIL;13.8;30.2;0
Orléans;47.9;1.9;03/10/2026;11:00;21.9;0;SOLEIL;14.9;31.7;0
Orléans;47.9;1.9;03/10/2026;12:00;21.9;0;SOLEIL;11.8;27.6;0
Orléans;47.9;1.9;03/10/2026;13:00;21.9;0;SOLEIL;8.2;23.6;0
Orléans;47.9;1.9;03/10/2026;14:00;21.3;0;SOLEIL;4.4;18.4;0
Orléans;47.9;1.9;03/10/2026;15:00;22.9;0;SOLEIL;0.9;12.6;0
Orléans;47.9;1.9;03/10/2026;16:00;21.3;0;SOLEIL;1.4;12.2;0
Orléans;47.9;1.9;03/10/2026;17:00;17.6;0;SOLEIL;2.1;11.5;0
Orléans;47.9;1.9;03/10/2026;18:00;17.6;0;SOLEIL;2.7;10.8;0
Orléans;47.9;1.9;03/10/2026;19:00;17.6;0;SOLEIL;3.2;10.4;0
Orléans;47.9;1.9;03/10/2026;20:00;15.0;0;SOLEIL;3.6;10.1;0
Orléans;47.9;1.9;03/10/2026;21:00;13.4;0;SOLEIL;3.5;10.1;0
Orléans;47.9;1.9;03/10/2026;22:00;11.8;0;SOLEIL;3.7;10.4;0
Orléans;47.9;1.9;03/10/2026;23:00;12.9;0;SOLEIL;3.8;11.2;0
Argent-sur-Sauldre;47.56;2.45;26/09/2026;00:00;14.1;0;SOLEIL;7.0;13.0;0
Argent-sur-Sauldre;47.56;2.45;26/09/2026;01:00;14;0;SOLEIL;7.6;11.5;0
Argent-sur-Sauldre;47.56;2.45;26/09/2026;02:00;14.2;0;SOLEIL;7.2;11.5;0
Argent-sur-Sauldre;47.56;2.45;26/09/2026;03:00;12.5;0;SOLEIL;6.2;10.4;0
Argent-sur-Sauldre;47.56;2.45;26/09/2026;04:00;12;0;SOLEIL;5.1;9.0;0
Argent-sur-Sauldre;47.56;2.45;26/09/2026;05:00;10.6;0;SOLEIL;5.4;7.9;0
Argent-sur-Sauldre;47.56;2.45;26/09/2026;06:00;11.2;2;NUAGEUX;5.2;8.3;0
Argent-sur-Sauldre;47.56;2.45;26/09/2026;07:00;13.4;2;NUAGEUX;5.5;8.3;0
Argent-sur-Sauldre;47.56;2.45;26/09/2026;08:00;15.5;2;NUAGEUX;5.4;7.9;0
Argent-sur-Sauldre;47.56;2.45;26/09/2026;09:00;17.5;2;NUAGEUX;5.3;8.6;0
Argent-sur-Sauldre;47.56;2.45;26/09/2026;10:00;19.4;2;NUAGEUX;5.4;9.4;0
Argent-sur-Sauldre;47.56;2.45;26/09/2026;11:00;21.2;2;NUAGEUX;5.4;9.7;0
Argent-sur-Sauldre;47.56;2.45;26/09/2026;12:00;22.1;2;NUAGEUX;4.1;11.2;0
Argent-sur-Sauldre;47.56;2.45;26/09/2026;13:00;22.9;2;NUAGEUX;2.0;9.4;0
Argent-sur-Sauldre;47.56;2.45;26/09/2026;14:00;24.6;0;SOLEIL;1.0;5.0;0
Argent-sur-Sauldre;47.56;2.45;26/09/2026;15:00;24.9;0;SOLEIL;2.4;7.2;0
Argent-sur-Sauldre;47.56;2.45;26/09/2026;16:00;25.1;0;SOLEIL;5.0;10.8;0
Argent-sur-Sauldre;47.56;2.45;26/09/2026;17:00;24.2;0;SOLEIL;8.5;15.1;0
Argent-sur-Sauldre;47.56;2.45;26/09/2026;18:00;20.2;0;SOLEIL;6.1;14.4;0
Argent-sur-Sauldre;47.56;2.45;26/09/2026;19:00;16.7;0;SOLEIL;14.3;23.4;0
Argent-sur-Sauldre;47.56;2.45;26/09/2026;20:00;15;0;SOLEIL;9.4;20.5;0
Argent-sur-Sauldre;47.56;2.45;26/09/2026;21:00;13.2;0;SOLEIL;9.8;15.5;0
Argent-sur-Sauldre;47.56;2.45;26/09/2026;22:00;12.7;0;SOLEIL;7.9;15.5;0
Argent-sur-Sauldre;47.56;2.45;26/09/2026;23:00;12.6;0;SOLEIL;7.8;12.2;0
Argent-sur-Sauldre;47.56;2.45;27/09/2026;00:00;12.4;0;SOLEIL;8.1;13.0;0
Argent-sur-Sauldre;47.56;2.45;27/09/2026;01:00;12.4;0;SOLEIL;11.3;18.0;0
Argent-sur-Sauldre;47.56;2.45;27/09/2026;02:00;11.5;0;SOLEIL;12.0;19.4;0
Argent-sur-Sauldre;47.56;2.45;27/09/2026;03:00;11.5;0;SOLEIL;14.8;23.0;0
Argent-sur-Sauldre;47.56;2.45;27/09/2026;04:00;11.5;0;SOLEIL;14.8;23.8;0
Argent-sur-Sauldre;47.56;2.45;27/09/2026;05:00;12.1;0;SOLEIL;16.4;26.6;0
Argent-sur-Sauldre;47.56;2.45;27/09/2026;06:00;12.1;0;SOLEIL;16.4;27.4;0
Argent-sur-Sauldre;47.56;2.45;27/09/2026;07:00;12.1;0;SOLEIL;14.0;26.3;0
Argent-sur-Sauldre;47.56;2.45;27/09/2026;08:00;22.4;0;SOLEIL;12.1;22.7;0
Argent-sur-Sauldre;47.56;2.45;27/09/2026;09:00;22.4;0;SOLEIL;13.4;22.0;0
Argent-sur-Sauldre;47.56;2.45;27/09/2026;10:00;22.4;0;SOLEIL;12.9;22.0;0
Argent-sur-Sauldre;47.56;2.45;27/09/2026;11:00;26.7;5;SOLEIL VOILÉ;11.9;20.9;0
Argent-sur-Sauldre;47.56;2.45;27/09/2026;12:00;26.7;5;SOLEIL VOILÉ;9.4;16.9;0
Argent-sur-Sauldre;47.56;2.45;27/09/2026;13:00;26.7;5;SOLEIL VOILÉ;10.2;16.6;0
Argent-sur-Sauldre;47.56;2.45;27/09/2026;14:00;29.1;5;SOLEIL VOILÉ;5.9;16.9;0
Argent-sur-Sauldre;47.56;2.45;27/09/2026;15:00;29.1;5;SOLEIL VOILÉ;4.4;12.2;0
Argent-sur-Sauldre;47.56;2.45;27/09/2026;16:00;29.1;5;SOLEIL VOILÉ;9.2;13.0;0
Argent-sur-Sauldre;47.56;2.45;27/09/2026;17:00;23.7;5;SOLEIL VOILÉ;3.3;11.9;0
Argent-sur-Sauldre;47.56;2.45;27/09/2026;18:00;23.7;5;SOLEIL VOILÉ;4.6;11.5;0
Argent-sur-Sauldre;47.56;2.45;27/09/2026;19:00;23.7;5;SOLEIL VOILÉ;5.8;10.1;0
Argent-sur-Sauldre;47.56;2.45;27/09/2026;20:00;16.9;5;SOLEIL VOILÉ;4.0;7.6;0
Argent-sur-Sauldre;47.56;2.45;27/09/2026;21:00;16.9;5;SOLEIL VOILÉ;5.3;7.2;0
Argent-sur-Sauldre;47.56;2.45;27/09/2026;22:00;16.9;5;SOLEIL VOILÉ;2.3;8.3;0
Argent-sur-Sauldre;47.56;2.45;27/09/2026;23:00;15.7;5;SOLEIL VOILÉ;4.6;7.2;0
Argent-sur-Sauldre;47.56;2.45;28/09/2026;00:00;15.7;5;SOLEIL VOILÉ;3.1;6.8;0
Argent-sur-Sauldre;47.56;2.45;28/09/2026;01:00;15.7;5;SOLEIL VOILÉ;5.0;6.5;0
Argent-sur-Sauldre;47.56;2.45;28/09/2026;02:00;15.9;2;NUAGEUX;3.4;8.3;0
Argent-sur-Sauldre;47.56;2.45;28/09/2026;03:00;15.9;2;NUAGEUX;4.1;6.5;0
Argent-sur-Sauldre;47.56;2.45;28/09/2026;04:00;15.9;2;NUAGEUX;5.0;7.6;0
Argent-sur-Sauldre;47.56;2.45;28/09/2026;05:00;14.2;2;NUAGEUX;4.8;7.6;0
Argent-sur-Sauldre;47.56;2.45;28/09/2026;06:00;14.2;2;NUAGEUX;5.5;8.3;0
Argent-sur-Sauldre;47.56;2.45;28/09/2026;07:00;14.2;2;NUAGEUX;5.5;8.3;0
Argent-sur-Sauldre;47.56;2.45;28/09/2026;08:00;21.4;5;SOLEIL VOILÉ;5.6;9.0;0
Argent-sur-Sauldre;47.56;2.45;28/09/2026;09:00;21.4;5;SOLEIL VOILÉ;5.3;9.2;0
Argent-sur-Sauldre;47.56;2.45;28/09/2026;10:00;21.4;5;SOLEIL VOILÉ;9.6;16.9;0
Argent-sur-Sauldre;47.56;2.45;28/09/2026;11:00;25.6;5;SOLEIL VOILÉ;10.6;20.5;0
Argent-sur-Sauldre;47.56;2.45;28/09/2026;12:00;25.6;5;SOLEIL VOILÉ;12.1;23.4;0
Argent-sur-Sauldre;47.56;2.45;28/09/2026;13:00;25.6;5;SOLEIL VOILÉ;13.0;25.9;0
Argent-sur-Sauldre;47.56;2.45;28/09/2026;14:00;26.1;5;SOLEIL VOILÉ;14.8;28.8;0
Argent-sur-Sauldre;47.56;2.45;28/09/2026;15:00;26.1;5;SOLEIL VOILÉ;13.6;28.8;0
Argent-sur-Sauldre;47.56;2.45;28/09/2026;16:00;26.1;5;SOLEIL VOILÉ;10.8;32.4;0
Argent-sur-Sauldre;47.56;2.45;28/09/2026;17:00;22.9;5;SOLEIL VOILÉ;8.8;20.9;0
Argent-sur-Sauldre;47.56;2.45;28/09/2026;18:00;22.9;5;SOLEIL VOILÉ;8.5;16.9;0
Argent-sur-Sauldre;47.56;2.45;28/09/2026;19:00;22.9;5;SOLEIL VOILÉ;0.8;16.2;0
Argent-sur-Sauldre;47.56;2.45;28/09/2026;20:00;19.4;5;SOLEIL VOILÉ;0.4;1.4;0
Argent-sur-Sauldre;47.56;2.45;28/09/2026;21:00;18.0;5;SOLEIL VOILÉ;3.8;5.0;0
Argent-sur-Sauldre;47.56;2.45;28/09/2026;22:00;16.5;5;SOLEIL VOILÉ;4.2;6.8;0
Argent-sur-Sauldre;47.56;2.45;28/09/2026;23:00;15.4;2;NUAGEUX;4.6;7.9;0
Argent-sur-Sauldre;47.56;2.45;29/09/2026;00:00;15.4;2;NUAGEUX;4.5;8.3;0
Argent-sur-Sauldre;47.56;2.45;29/09/2026;01:00;15.4;2;NUAGEUX;4.5;7.6;0
Argent-sur-Sauldre;47.56;2.45;29/09/2026;02:00;14.2;2;NUAGEUX;4.6;7.6;0
Argent-sur-Sauldre;47.56;2.45;29/09/2026;03:00;14.2;2;NUAGEUX;5.3;8.6;0
Argent-sur-Sauldre;47.56;2.45;29/09/2026;04:00;14.2;2;NUAGEUX;5.4;9.4;0
Argent-sur-Sauldre;47.56;2.45;29/09/2026;05:00;15.5;2;NUAGEUX;7.6;13.0;0
Argent-sur-Sauldre;47.56;2.45;29/09/2026;06:00;15.5;2;NUAGEUX;9.4;18.0;0
